"Age","CabinNumCryo","CabinSize","CryoSleep","Deck","Destination","FoodCourt","GID","GroupSize","HasSpent","HomePlanet","IID","Num","RoomService","ShoppingMall","Side","Spa","Spending","VIP","VRDeck","Cabin","PassengerId","Name","Transported","Train","LastName","GroupTrain","GroupNumCabinsNA","GroupNumCabins","GroupNumTransported","GroupNumNotTransported","GroupCabinMode","GroupNumInCabinMode","GroupNumHomePlanets","GroupNumDestinations","GroupHomePlanetMode","GroupDestinationMode","CabinNumNATransported","CabinNumTransported","CabinNumNotTransported","CabinTransportedPct","SideNeighbors","SideNeighborsTransported","SideNeighborsTransportedPct","FrontNeighbors","FrontNeighborsTransported","FrontNeighborsTransportedPct","BackNeighbors","BackNeighborsTransported","BackNeighborsTransportedPct","DiagFrontNeighbors","DiagFrontNeighborsTransported","DiagFrontNeighborsTransportedPct","DiagBackNeighbors","DiagBackNeighborsTransported","DiagBackNeighborsTransportedPct"
40,0,2,"FALSE","F","TRAPPIST-1e",0,3621,2,TRUE,"Mars",2,750,1114,193,"P",0,1308,"FALSE",1,"F/750/P","3621_02","Chicke Sueke",NA,"FALSE","Sueke","FALSE",0,1,0,0,"F/750/P",2,1,1,"Mars","TRAPPIST-1e",2,0,0,NA,0,0,NA,0,0,NA,1,0,0,1,1,1,1,1,1
26,0,1,"FALSE","F","TRAPPIST-1e",0,3969,1,TRUE,"Earth",1,750,0,0,"S",745,745,"FALSE",0,"F/750/S","3969_01","Jaimer Potters",NA,"FALSE","Potters","FALSE",0,1,0,0,"F/750/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,0,0,NA,1,1,1,1,1,1,0,0,NA,1,0,0
28,0,1,"FALSE","F","TRAPPIST-1e",0,3623,1,TRUE,"Earth",1,751,0,949,"P",0,949,"FALSE",0,"F/751/P","3623_01","Isaacy Hersons",NA,"FALSE","Hersons","FALSE",0,1,0,0,"F/751/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,1,1,1,1,0,0,0,0,NA,1,1,1,0,0,NA
23,0,1,"FALSE","F","TRAPPIST-1e",0,3970,1,TRUE,"Mars",1,751,355,764,"S",0,1119,"FALSE",0,"F/751/S","3970_01","Cowl Blake","TRUE","TRUE","Blake","TRUE",0,1,1,0,"F/751/S",1,1,1,"Mars","TRAPPIST-1e",0,1,0,1,0,0,NA,1,1,1,0,0,NA,1,0,0,0,0,NA
18,0,1,"FALSE","F","55 Cancri e",103,3628,1,TRUE,"Earth",1,752,42,0,"P",498,643,"FALSE",0,"F/752/P","3628_01","Vanez Hammonton","FALSE","TRUE","Hammonton","TRUE",0,1,0,1,"F/752/P",1,1,1,"Earth","55 Cancri e",0,0,1,0,1,1,1,1,1,1,0,0,NA,0,0,NA,1,1,1
19,0,1,"FALSE","F","TRAPPIST-1e",0,3974,2,TRUE,"Earth",1,752,0,5,"S",756,761,"FALSE",0,"F/752/S","3974_01","Karia Davens","TRUE","TRUE","Davens","TRUE",0,2,2,0,"F/752/S",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,1,0,0,0,0,NA,1,1,1,1,1,1,0,0,NA
28,1,1,"TRUE","F","TRAPPIST-1e",0,3629,1,FALSE,"Mars",1,753,0,0,"P",0,0,"FALSE",0,"F/753/P","3629_01","Healls Butte","TRUE","TRUE","Butte","TRUE",0,1,1,0,"F/753/P",1,1,1,"Mars","TRAPPIST-1e",0,1,0,1,0,0,NA,1,0,0,1,0,0,0,0,NA,1,1,1
51,0,1,"FALSE","F","PSO J318.5-22",215,3975,1,TRUE,"Earth",1,753,292,46,"S",26,671,"FALSE",92,"F/753/S","3975_01","Netty Garnes",NA,"FALSE","Garnes","FALSE",0,1,0,0,"F/753/S",1,1,1,"Earth","PSO J318.5-22",1,0,0,NA,1,1,1,0,0,NA,1,1,1,1,0,0,1,0,0
61,0,1,"FALSE","F","PSO J318.5-22",1,3630,1,TRUE,"Earth",1,754,0,276,"P",410,741,"FALSE",54,"F/754/P","3630_01","Darry Micknightt","FALSE","TRUE","Micknightt","TRUE",0,1,0,1,"F/754/P",1,1,1,"Earth","PSO J318.5-22",0,0,1,0,0,0,NA,1,0,0,1,1,1,2,0,0,0,0,NA
32.028923372484,0,1,"FALSE","F","TRAPPIST-1e",0,3978,1,TRUE,"Mars",1,754,15,654,"S",65,735,"FALSE",1,"F/754/S","3978_01","Hal Shcad",NA,"FALSE","Shcad","FALSE",0,1,0,0,"F/754/S",1,1,1,"Mars","TRAPPIST-1e",1,0,0,NA,1,0,0,2,0,0,0,0,NA,1,0,0,1,1,1
19,0,1,"FALSE","F","TRAPPIST-1e",0,3631,1,TRUE,"Earth",1,755,0,0,"P",484,828,"FALSE",344,"F/755/P","3631_01","Chael Bardsey","FALSE","TRUE","Bardsey","TRUE",0,1,0,1,"F/755/P",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,2,0,0,0,0,NA,1,0,0,1,0,0,0,0,NA
54,0,2,"FALSE","F","TRAPPIST-1e",0,3986,2,TRUE,"Mars",1,755,1217,1,"S",4,1222,"FALSE",0,"F/755/S","3986_01","Poot Pine","FALSE","TRUE","Pine","TRUE",0,1,0,2,"F/755/S",2,1,1,"Mars","TRAPPIST-1e",0,0,2,0,1,0,0,1,0,0,0,0,NA,0,0,NA,1,0,0
43,0,2,"FALSE","F","TRAPPIST-1e",0,3986,2,TRUE,"Mars",2,755,1448,150,"S",0,1598,"FALSE",0,"F/755/S","3986_02","Crowls Pine","FALSE","TRUE","Pine","TRUE",0,1,0,2,"F/755/S",2,1,1,"Mars","TRAPPIST-1e",0,0,2,0,1,0,0,1,0,0,0,0,NA,0,0,NA,1,0,0
39,0,1,"FALSE","F","TRAPPIST-1e",0,3633,1,FALSE,"Mars",1,756,0,0,"P",0,0,"FALSE",0,"F/756/P","3633_01","Coves Bun",NA,"FALSE","Bun","FALSE",0,1,0,0,"F/756/P",1,1,1,"Mars","TRAPPIST-1e",1,0,0,NA,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0
51,0,1,"FALSE","F","PSO J318.5-22",0,3992,1,TRUE,"Earth",1,756,0,10,"S",1098,1108,"FALSE",0,"F/756/S","3992_01","Sta Barrelliver","FALSE","TRUE","Barrelliver","TRUE",0,1,0,1,"F/756/S",1,1,1,"Earth","PSO J318.5-22",0,0,1,0,0,0,NA,1,0,0,2,0,0,1,0,0,1,0,0
46,0,1,"FALSE","F","TRAPPIST-1e",335,3642,1,TRUE,"Earth",1,757,105,0,"P",72,900,"FALSE",388,"F/757/P","3642_01","Tricky Rodricker","FALSE","TRUE","Rodricker","TRUE",0,1,0,1,"F/757/P",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,1,0,0,0,0,NA,0,0,NA,2,2,1,1,0,0
25,0,1,"FALSE","F","TRAPPIST-1e",0,4000,3,TRUE,"Earth",2,757,20,424,"S",0,803,"FALSE",359,"F/757/S","4000_02","Vivia Burraymons","FALSE","TRUE","Burraymons","TRUE",0,2,2,1,"G/658/S",2,1,1,"Earth","TRAPPIST-1e",0,0,1,0,1,0,0,2,2,1,1,0,0,0,0,NA,0,0,NA
13,0,1,"FALSE","F","TRAPPIST-1e",0,3659,7,TRUE,"Earth",5,758,1014,917,"P",0,1974,"FALSE",43,"F/758/P","3659_05","Adriet Bucklandez",NA,"FALSE","Bucklandez","FALSE",0,2,0,0,"G/597/P",6,1,2,"Earth","TRAPPIST-1e",1,0,0,NA,2,2,1,0,0,NA,1,0,0,2,2,1,1,0,0
34,0,2,"FALSE","F","TRAPPIST-1e",847,4001,7,TRUE,"Earth",5,758,0,14,"S",0,861,"FALSE",0,"F/758/S","4001_05","Brancy Lowelliott","TRUE","TRUE","Lowelliott","TRUE",0,2,5,2,"G/659/S",5,1,3,"Earth","TRAPPIST-1e",0,2,0,1,0,0,NA,2,2,1,1,0,0,0,0,NA,1,0,0
58,0,2,"FALSE","F","TRAPPIST-1e",0,4001,7,TRUE,"Earth",1,758,0,970,"S",0,970,"FALSE",0,"F/758/S","4001_01","Terina Lowelliott","TRUE","TRUE","Lowelliott","TRUE",0,2,5,2,"G/659/S",5,1,3,"Earth","TRAPPIST-1e",0,2,0,1,0,0,NA,2,2,1,1,0,0,0,0,NA,1,0,0
25,0,1,"FALSE","F","TRAPPIST-1e",0,3661,1,TRUE,"Mars",1,759,883,266,"P",0,1149,"FALSE",0,"F/759/P","3661_01","Errohs Ecate",NA,"FALSE","Ecate","FALSE",0,1,0,0,"F/759/P",1,1,1,"Mars","TRAPPIST-1e",1,0,0,NA,2,2,1,0,0,NA,0,0,NA,1,1,1,2,2,1
52,0,2,"FALSE","F","55 Cancri e",704,4006,5,TRUE,"Earth",5,759,0,0,"S",0,809.855860052055,"FALSE",105.855860052055,"F/759/S","4006_05","Evaned Wolfaddox","TRUE","TRUE","Wolfaddox","TRUE",0,2,4,1,"G/660/S",3,1,3,"Earth","55 Cancri e",0,2,0,1,0,0,NA,1,1,1,2,2,1,0,0,NA,0,0,NA
59,0,2,"FALSE","F","PSO J318.5-22",0,4006,5,TRUE,"Earth",3,759,400,126,"S",0,684,"FALSE",158,"F/759/S","4006_03","Vick Wolfaddox","TRUE","TRUE","Wolfaddox","TRUE",0,2,4,1,"G/660/S",3,1,3,"Earth","55 Cancri e",0,2,0,1,0,0,NA,1,1,1,2,2,1,0,0,NA,0,0,NA
31,0,1,"FALSE","F","PSO J318.5-22",0,343,1,TRUE,"Earth",1,76,121,0,"P",274,1302,"FALSE",907,"F/76/P","0343_01","Meremy Salez","FALSE","TRUE","Salez","TRUE",0,1,0,1,"F/76/P",1,1,1,"Earth","PSO J318.5-22",0,0,1,0,1,0,0,0,0,NA,0,0,NA,1,1,1,1,1,1
17,0,1,"FALSE","F","TRAPPIST-1e",10,432,1,TRUE,"Mars",1,76,1483,0,"S",0,1493,"FALSE",0,"F/76/S","0432_01","Caper Knike","FALSE","TRUE","Knike","TRUE",0,1,0,1,"F/76/S",1,1,1,"Mars","TRAPPIST-1e",0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,NA,0,0,NA
19,1,1,"TRUE","F","TRAPPIST-1e",0,3663,1,FALSE,"Mars",1,760,0,0,"P",0,0,"FALSE",0,"F/760/P","3663_01",NA,NA,"FALSE",NA,"FALSE",0,1,0,0,"F/760/P",1,1,1,"Mars","TRAPPIST-1e",1,0,0,NA,1,1,1,1,1,1,0,0,NA,3,2,0.666666666666667,2,2,1
33,1,1,"TRUE","F","TRAPPIST-1e",0,4008,1,FALSE,"Mars",1,760,0,0,"S",0,0,"FALSE",0,"F/760/S","4008_01","Anamse Cha","TRUE","TRUE","Cha","TRUE",0,1,1,0,"F/760/S",1,1,1,"Mars","TRAPPIST-1e",0,1,0,1,0,0,NA,3,2,0.666666666666667,2,2,1,1,1,1,0,0,NA
19,1,1,"TRUE","F","TRAPPIST-1e",0,3682,1,FALSE,"Mars",1,761,0,0,"P",0,0,"FALSE",0,"F/761/P","3682_01","Wealke Ica","TRUE","TRUE","Ica","TRUE",0,1,1,0,"F/761/P",1,1,1,"Mars","TRAPPIST-1e",0,1,0,1,3,2,0.666666666666667,1,1,1,0,0,NA,1,0,0,1,1,1
30,2,3,"TRUE","F","TRAPPIST-1e",0,4017,5,FALSE,"Mars",2,761,0,0,"S",0,0,"FALSE",0,"F/761/S","4017_02","Tibers Mele","TRUE","TRUE","Mele","TRUE",0,2,2,3,"F/761/S",3,1,1,"Mars","TRAPPIST-1e",0,2,1,0.666666666666667,1,1,1,1,0,0,1,1,1,1,1,1,0,0,NA
21.252751214223,2,3,"TRUE","F","TRAPPIST-1e",0,4017,5,FALSE,"Mars",3,761,0,0,"S",0,0,"FALSE",0,"F/761/S","4017_03","Chrice Mele","TRUE","TRUE","Mele","TRUE",0,2,2,3,"F/761/S",3,1,1,"Mars","TRAPPIST-1e",0,2,1,0.666666666666667,1,1,1,1,0,0,1,1,1,1,1,1,0,0,NA
23,2,3,"FALSE","F","TRAPPIST-1e",0,4017,5,TRUE,"Mars",5,761,931,134,"S",0,1486,"FALSE",421,"F/761/S","4017_05","Hog Gene","FALSE","TRUE","Gene","TRUE",0,2,2,3,"F/761/S",3,1,1,"Mars","TRAPPIST-1e",0,2,1,0.666666666666667,1,1,1,1,0,0,1,1,1,1,1,1,0,0,NA
35,0,1,"FALSE","F","TRAPPIST-1e",30,3690,1,TRUE,"Earth",1,762,0,357,"P",435,822,"FALSE",0,"F/762/P","3690_01","Lestie Fowlesterez","TRUE","TRUE","Fowlesterez","TRUE",0,1,1,0,"F/762/P",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,NA,3,2,0.666666666666667
20,0,1,"FALSE","F","TRAPPIST-1e",1,4018,1,TRUE,"Earth",1,762,374.626446473481,0,"S",20,437.626446473481,"FALSE",42,"F/762/S","4018_01","Jacky Bears","FALSE","TRUE","Bears","TRUE",0,1,0,1,"F/762/S",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,1,1,1,0,0,NA,3,2,0.666666666666667,1,0,0,1,1,1
34,0,1,"FALSE","F","TRAPPIST-1e",0,3691,1,TRUE,"Mars",1,763,1404,4,"P",359,1767,"FALSE",0,"F/763/P","3691_01","Lig Cotte","FALSE","TRUE","Cotte","TRUE",0,1,0,1,"F/763/P",1,1,1,"Mars","TRAPPIST-1e",0,0,1,0,0,0,NA,0,0,NA,1,1,1,1,0,0,1,0,0
35,1,1,"TRUE","F","TRAPPIST-1e",0,4029,1,FALSE,"Mars",1,763,0,0,"S",0,0,"FALSE",0,"F/763/S","4029_01","Goats Kidne",NA,"FALSE","Kidne","FALSE",0,1,0,0,"F/763/S",1,1,1,"Mars","TRAPPIST-1e",1,0,0,NA,1,0,0,1,0,0,1,0,0,0,0,NA,1,1,1
18,0,1,"FALSE","F","55 Cancri e",0,3695,1,TRUE,"Mars",1,764,1757,225.960278930643,"P",0,1982.96027893064,"FALSE",0,"F/764/P","3695_01","Caw Tie",NA,"FALSE","Tie","FALSE",0,1,0,0,"F/764/P",1,1,1,"Mars","55 Cancri e",1,0,0,NA,1,0,0,0,0,NA,1,0,0,3,2,0.666666666666667,0,0,NA
24,0,1,"FALSE","F","TRAPPIST-1e",0,4039,1,TRUE,"Earth",1,764,714,4,"S",49,778,"FALSE",11,"F/764/S","4039_01","Race Tersimpson","FALSE","TRUE","Tersimpson","TRUE",0,1,0,1,"F/764/S",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,0,0,NA,3,2,0.666666666666667,0,0,NA,0,0,NA,1,0,0
27,1,1,"TRUE","F","TRAPPIST-1e",0,3696,1,FALSE,"Mars",1,765,0,0,"P",0,0,"FALSE",0,"F/765/P","3696_01","Oale Chen",NA,"FALSE","Chen","FALSE",0,1,0,0,"F/765/P",1,1,1,"Mars","TRAPPIST-1e",1,0,0,NA,3,2,0.666666666666667,0,0,NA,0,0,NA,2,2,1,1,0,0
2,1,3,"FALSE","F","TRAPPIST-1e",0,4044,3,FALSE,"Mars",2,765,0,0,"S",0,0,"FALSE",0,"F/765/S","4044_02",NA,"TRUE","TRUE",NA,"TRUE",0,1,2,1,"F/765/S",3,1,1,"Mars","TRAPPIST-1e",0,2,1,0.666666666666667,0,0,NA,2,2,1,1,0,0,0,0,NA,0,0,NA
10,1,3,"TRUE","F","TRAPPIST-1e",0,4044,3,FALSE,"Mars",3,765,0,0,"S",0,0,"FALSE",0,"F/765/S","4044_03","Rowls Can","TRUE","TRUE","Can","TRUE",0,1,2,1,"F/765/S",3,1,1,"Mars","TRAPPIST-1e",0,2,1,0.666666666666667,0,0,NA,2,2,1,1,0,0,0,0,NA,0,0,NA
32,1,3,"FALSE","F","TRAPPIST-1e",0,4044,3,TRUE,"Mars",1,765,536,736,"S",118,1390,"FALSE",0,"F/765/S","4044_01","Jackix Can","FALSE","TRUE","Can","TRUE",0,1,2,1,"F/765/S",3,1,1,"Mars","TRAPPIST-1e",0,2,1,0.666666666666667,0,0,NA,2,2,1,1,0,0,0,0,NA,0,0,NA
18,0,1,"FALSE","F","TRAPPIST-1e",0,3698,1,TRUE,"Earth",1,766,0,63,"P",0,740,"FALSE",677,"F/766/P","3698_01","Loresa Ellson",NA,"FALSE","Ellson","FALSE",0,1,0,0,"F/766/P",1,1,1,"Earth",NA,1,0,0,NA,2,2,1,1,0,0,0,0,NA,1,1,1,3,2,0.666666666666667
0,2,2,"TRUE","F","TRAPPIST-1e",0,4061,3,FALSE,"Mars",2,766,0,0,"S",0,0,"FALSE",0,"F/766/S","4061_02","Graw Kashe","TRUE","TRUE","Kashe","TRUE",0,2,2,1,"F/766/S",2,1,1,"Mars","TRAPPIST-1e",0,2,0,1,0,0,NA,1,1,1,3,2,0.666666666666667,1,0,0,0,0,NA
1,2,2,"TRUE","F","TRAPPIST-1e",0,4061,3,FALSE,"Mars",3,766,0,0,"S",0,0,"FALSE",0,"F/766/S","4061_03",NA,"TRUE","TRUE",NA,"TRUE",0,2,2,1,"F/766/S",2,1,1,"Mars","TRAPPIST-1e",0,2,0,1,0,0,NA,1,1,1,3,2,0.666666666666667,1,0,0,0,0,NA
23,0,1,"FALSE","F","TRAPPIST-1e",396,3700,1,TRUE,"Earth",1,767,58,15,"P",86.1015835996581,735.101583599658,"FALSE",180,"F/767/P","3700_01","Coreee Midtt","FALSE","TRUE","Midtt","TRUE",0,1,0,1,"F/767/P",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,1,1,1,2,1,0.5,0,0,NA,1,1,1,2,2,1
47,0,1,"FALSE","F","TRAPPIST-1e",1477,4064,1,TRUE,"Earth",1,767,939,247.315238768018,"S",0,2663.31523876802,"FALSE",0,"F/767/S","4064_01","Jennya Dillips","TRUE","TRUE","Dillips","TRUE",0,1,1,0,"F/767/S",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,1,0,0,1,1,1,2,2,1,2,1,0.5,0,0,NA
20,1,2,"FALSE","F","TRAPPIST-1e",267,3703,2,TRUE,"Mars",2,768,1377,36,"P",0,1680,"FALSE",0,"F/768/P","3703_02","Shersp Coflé","FALSE","TRUE","Coflé","TRUE",0,1,1,1,"F/768/P",2,1,1,"Mars","TRAPPIST-1e",0,1,1,0.5,1,1,1,1,0,0,1,0,0,0,0,NA,1,1,1
27,1,2,"TRUE","F","TRAPPIST-1e",0,3703,2,FALSE,"Mars",1,768,0,0,"P",0,0,"FALSE",0,"F/768/P","3703_01","Ots Coflé","TRUE","TRUE","Coflé","TRUE",0,1,1,1,"F/768/P",2,1,1,"Mars","TRAPPIST-1e",0,1,1,0.5,1,1,1,1,0,0,1,0,0,0,0,NA,1,1,1
24,0,1,"FALSE","F","55 Cancri e",0,4069,1,TRUE,"Earth",1,768,0,2433,"S",0,2486,"FALSE",53,"F/768/S","4069_01","Hen Chenson","TRUE","TRUE","Chenson","TRUE",0,1,1,0,"F/768/S",1,1,1,"Earth","55 Cancri e",0,1,0,1,2,1,0.5,0,0,NA,1,1,1,1,0,0,1,0,0
19,0,1,"FALSE","F","TRAPPIST-1e",1,3705,1,TRUE,"Earth",1,769,238,28,"P",207,593,"FALSE",119,"F/769/P","3705_01","Murie Hubert","FALSE","TRUE","Hubert","TRUE",0,1,0,1,"F/769/P",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,0,0,NA,2,1,0.5,2,1,0.5,0,0,NA,1,1,1
27,0,1,"FALSE","F","TRAPPIST-1e",0,4073,2,TRUE,"Earth",1,769,0,2,"S",781,874,"FALSE",91,"F/769/S","4073_01","Wally Sweene",NA,"FALSE","Sweene","FALSE",0,2,0,0,"F/769/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,1,0,0,0,0,NA,1,1,1,2,1,0.5,2,1,0.5
41,1,1,"TRUE","F","TRAPPIST-1e",0,351,1,FALSE,"Mars",1,77,0,0,"P",0,0,"FALSE",0,"F/77/P","0351_01","Macon Fache",NA,"FALSE","Fache","FALSE",0,1,0,0,"F/77/P",1,1,1,"Mars","TRAPPIST-1e",1,0,0,NA,1,1,1,1,0,0,1,0,0,2,0,0,1,0,0
45,1,1,"TRUE","F","TRAPPIST-1e",0,434,1,FALSE,"Mars",1,77,0,0,"S",0,0,"FALSE",0,"F/77/S","0434_01","Row Pread","TRUE","TRUE","Pread","TRUE",0,1,1,0,"F/77/S",1,1,1,"Mars","TRAPPIST-1e",0,1,0,1,0,0,NA,2,0,0,1,0,0,1,0,0,1,0,0
16,0,2,"FALSE","F","TRAPPIST-1e",0,3706,2,TRUE,"Mars",1,770,424,246,"P",370,1040,"FALSE",0,"F/770/P","3706_01","Nilly Kidie","FALSE","TRUE","Kidie","TRUE",0,1,1,1,"F/770/P",2,1,1,"Mars","TRAPPIST-1e",0,1,1,0.5,0,0,NA,0,0,NA,1,0,0,1,0,0,0,0,NA
18,0,2,"FALSE","F","TRAPPIST-1e",0,3706,2,TRUE,"Mars",2,770,131,980,"P",1,1112,"FALSE",0,"F/770/P","3706_02","Honda Kidie","TRUE","TRUE","Kidie","TRUE",0,1,1,1,"F/770/P",2,1,1,"Mars","TRAPPIST-1e",0,1,1,0.5,0,0,NA,0,0,NA,1,0,0,1,0,0,0,0,NA
46,0,1,"FALSE","F","TRAPPIST-1e",7,4074,1,TRUE,"Earth",1,770,1,24,"S",286,690,"FALSE",372,"F/770/S","4074_01","Wen Philliames",NA,"FALSE","Philliames","FALSE",0,1,0,0,"F/770/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,2,1,0.5,1,0,0,0,0,NA,0,0,NA,1,0,0
19,0,1,"FALSE","F","TRAPPIST-1e",568,3723,1,TRUE,"Earth",1,771,7,17,"P",54,647,"FALSE",1,"F/771/P","3723_01","Dord Potters",NA,"FALSE","Potters","FALSE",0,1,0,0,"F/771/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,1,0,0,0,0,0,2,1,0.5,1,1,1,0,0,NA
55,0,1,"FALSE","F","55 Cancri e",0,4079,1,TRUE,"Mars",1,771,1680,1,"S",0,1687,"FALSE",6,"F/771/S","4079_01","Koops Upead","FALSE","TRUE","Upead","TRUE",0,1,0,1,"F/771/S",1,1,1,"Mars","55 Cancri e",0,0,1,0,0,0,NA,1,1,1,0,0,NA,0,0,0,2,1,0.5
26,0,1,"FALSE","F","TRAPPIST-1e",586,4091,1,TRUE,"Earth",1,772,0,1,"S",0,645,"FALSE",58,"F/772/S","4091_01","Ginald Pecketton","TRUE","TRUE","Pecketton","TRUE",0,1,1,0,"F/772/S",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,NA,0,0,NA
20,0,1,"FALSE","F","TRAPPIST-1e",1476,3738,1,TRUE,"Earth",1,773,0,2,"P",0,1480,"FALSE",2,"F/773/P","3738_01","Kris Farrowns",NA,"FALSE","Farrowns","FALSE",0,1,0,0,"F/773/P",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1
38,0,1,"FALSE","F","TRAPPIST-1e",43,4101,1,TRUE,"Mars",1,773,1100,163,"S",3,1309,"FALSE",0,"F/773/S","4101_01","Tyog Rapie","FALSE","TRUE","Rapie","TRUE",0,1,0,1,"F/773/S",1,1,1,"Mars","TRAPPIST-1e",0,0,1,0,0,0,NA,1,1,1,1,1,1,1,1,1,0,0,0
29.7273119146236,1,1,"TRUE","F","TRAPPIST-1e",0,3748,1,FALSE,"Mars",1,774,0,0,"P",0,0,"FALSE",0,"F/774/P","3748_01","Pot Gin","TRUE","TRUE","Gin","TRUE",0,1,1,0,"F/774/P",1,1,1,"Mars","TRAPPIST-1e",0,1,0,1,1,1,1,1,0,0,0,0,NA,0,0,NA,1,0,0
21,0,1,"FALSE","F","TRAPPIST-1e",0,4116,1,TRUE,"Earth",1,774,40,736,"S",0,776,"FALSE",0,"F/774/S","4116_01","Ryany Torrez","TRUE","TRUE","Torrez","TRUE",0,1,1,0,"F/774/S",1,1,1,"Earth","TRAPPIST-1e",0,1,0,1,1,1,1,0,0,NA,1,0,0,1,0,0,0,0,NA
18,0,1,"FALSE","F","TRAPPIST-1e",0,3750,2,TRUE,"Earth",1,775,64,3,"P",3440,3512,"FALSE",5,"F/775/P","3750_01","Antone Mayods","FALSE","TRUE","Mayods","TRUE",0,2,0,2,"F/775/P",1,1,1,"Earth","TRAPPIST-1e",0,0,1,0,0,0,NA,1,0,0,1,1,1,0,0,NA,1,1,1
58,0,1,"FALSE","F","PSO J318.5-22",2,4118,1,TRUE,"Mars",1,775,21,461,"S",744,1233,"FALSE",5,"F/775/S","4118_01","Carde Cort",NA,"FALSE","Cort","FALSE",0,1,0,0,"F/775/S",1,1,1,"Mars","PSO J318.5-22",1,0,0,NA,1,0,0,0,0,NA,1,1,1,1,0,0,1,1,1
55,0,1,"FALSE","F","55 Cancri e",519,3753,1,TRUE,"Earth",1,776,0,131,"P",63,716,"FALSE",3,"F/776/P","3753_01",NA,"FALSE","TRUE",NA,"TRUE",0,1,0,1,"F/776/P",1,1,1,"Earth","55 Cancri e",0,0,1,0,0,0,NA,1,1,1,1,0,0,1,0,0,0,0,NA
23,0,1,"FALSE","F","TRAPPIST-1e",896,4119,1,TRUE,"Earth",1,776,0,0,"S",31.7315091383183,974.731509138318,"FALSE",47,"F/776/S","4119_01","Elancy Cardners",NA,"FALSE","Cardners","FALSE",0,1,0,0,"F/776/S",1,1,1,"Earth","TRAPPIST-1e",1,0,0,NA,1,0,0,1,0,0,0,0,NA,1,1,1,1,0,0
20,0,1,"FALSE","F","TRAPPIST-1e",110.554920147686,3772,2,TRUE,"Earth",2,777,0,422,"P",0,532.554920147686,"FALSE",0,"F/777/P","3772_02","Tany Castron","TRUE","TRUE","Castron","TRUE",0,2,2,0,"F/777/P",1,1,2,"Earth","55 Cancri e",0,1,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,NA
58,0,1,"FALSE","F","TRAPPIST-1e",0,4135,1,TRUE,"Mars",1,777,850,22,"S",1493,2365,"FALSE",0,"F/777/S","4135_01","Cakers Merte","FALSE","TRUE","Merte","TRUE",0,1,0,1,"F/777/S",1,1,1,"Mars","TRAPPIST-1e",0,0,1,0,1,1,1,1,0,0,0,0,NA,2,0,0,1,0,0
35,0,2,"FALSE","F","TRAPPIST-1e",117,3774,3,TRUE,"Earth",3,778,227,394,"P",9,803,"FALSE",56,"F/778/P","3774_03","Dorah Willy","FALSE","TRUE","Willy","TRUE",0,2,0,3,"F/778/P",2,1,1,"Earth","TRAPPIST-1e",0,0,2,0,1,0,0,0,0,NA,1,1,1,0,0,NA,1,0,0
30,0,2,"FALSE","F","TRAPPIST-1e",0,3774,3,TRUE,"Earth",1,778,513,0,"P",0,830,"FALSE",317,"F/778/P","3774_01","Wayney Willy","FALSE","TRUE","Willy","TRUE",0,2,0,3,"F/778/P",2,1,1,"Earth","TRAPPIST-1e",0,0,2,0,1,0,0,0,0,NA,1,1,1,0,0,NA,1,0,0
39,0,1,"FALSE","F","55 Cancri e",0,4137,1,TRUE,"Earth",1,778,664,0,"S",40,704,"FALSE",0,"F/778/S","4137_01","Lonna Rocknight","FALSE","TRUE","Rocknight","TRUE",0,1,0,1,"F/778/S",1,1,1,"Earth","55 Cancri e",0,0,1,0,2,0,0,0,0,NA,1,0,0,0,0,NA,1,1,1
65,0,1,"FALSE","F","TRAPPIST-1e",0,3782,2,TRUE,"Mars",2,779,5900,17,"P",0,5917,"FALSE",0,"F/779/P","3782_02","Miloss Surry",NA,"FALSE","Surry","FALSE",0,2,0,0,"E/223/P",1,1,1,"Mars","TRAPPIST-1e",1,0,0,NA,0,0,NA,1,0,0,2,0,0,1,1,1,1,0,0
